regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
11000012,21000119,C-C00119,7488950259833517000,24447397119192380,-9299546306346125000,7481324747491833000,7501449540904342000,-30751948039268308,68648311543209820,-9305321995901254000,-9292926751895280000,None,0
11000012,21000120,C-C00120,7468459814834979000,11256179733197596,-9356112993623230000,7462702143740501000,7475033779600650000,-12202020856796936,65584600043458690,-9370638582826942000,-9346724405036675000,None,0
11000012,21000121,C-C00121,7482214106649911000,24225326163471750,-9317612860298512000,7467754621425822000,7491314776862000000,-20409012383563030,64201225065501380,-9327213930474205000,-9303781960225575000,None,0
11000013,21000122,C-C00122,7655033493277471000,28702892204272660,-9192696212794877000,7646700656143511000,7665803676082173000,-18017117160782144,59655864767341380,-9199203547941126000,-9184841700880782000,None,0
11000013,21000123,C-C00123,7731890415690026000,25335717122384780,-9180831133648863000,7715275324671899000,7745392766546024000,-18037152172029130,58220008924981980,-9185107910910535000,-9176766110341613000,None,0
11000013,21000124,C-C00124,7681608817720263000,29570191368529920,-9253480778997359000,7669834591794609000,7691327486108159000,-11692988795213588,68101944449605780,-9259797483948240000,-9246676903595332000,None,0
11000013,21000125,C-C00125,7646086008144336000,13144363533406432,-9257049507084138000,7636645145681641000,7651344058848128000,-17912319432012452,50780447301629440,-9262758765917635000,-9252471880584344000,None,0
11000013,21000126,C-C00126,7719619948174054000,25530072089018690,-9266779166563242000,7712730426521611000,7730100009280736000,-1111261760319640,58842108543823870,-9273702289753928000,-9260674436442067000,None,0
11000013,21000127,C-C00127,7751229364556518000,-2923892504974270.5,-9181030847446073000,7739688120387232000,7760357976826105000,-30804792444609884,63778212452650430,-9184512414969617000,-9176420626283365000,None,0
11000013,21000128,C-C00128,7744854780179401000,22183733307481572,-9202377998954437000,7738280652121236000,7750516659672796000,-17515796464148272,69131596854360930,-9207901051952515000,-9196438366608128000,None,0
11000014,21000129,C-C00129,7893408580107973000,20674685655563516,-9304792153329111000,7877727277593767000,7901410839250619000,-27850354313380600,48952519533662820,-9308491241434001000,-9301620549623876000,None,0
11000014,21000130,C-C00130,7906911732159071000,13362538923570790,-9290206014007000000,7899333456666131000,7913090113701980000,-31008528879186536,49799032743550420,-9295358434433432000,-9285337584961524000,None,0
11000014,21000131,C-C00131,7919035030112240000,21099056599948664,-9308595306194557000,7913158577603091000,7924917047185590000,-34179573205882760,72673070624005520,-9315483706955338000,-9300754187266240000,None,0
11000014,21000132,C-C00132,7917656158821490000,10199612604555222,-9320913949472664000,7909373052478808000,7922655420660937000,-32845289457088664,71406346556370130,-9327431604185390000,-9309223737717450000,None,0
11000014,21000133,C-C00133,7920402928145598000,2650245080495048.5,-9294086027214694000,7914114615576047000,7932769841400586000,-33261250520249572,46968848608414620,-9306225959600587000,-9286581091831288000,None,0
11000014,21000134,C-C00134,7932311742717395000,3856321177869568,-9307172689566095000,7924548838395960000,7943201045748128000,-33027107615866172,58813235451749550,-9312833439165643000,-9300901115422024000,None,0
11000014,21000135,C-C00135,7909032966225153000,27880611310024696,-9307614225409903000,7897575005085188000,7923034392227855000,-85766181659228,48812680163008110,-9315495626625716000,-9302490938860952000,None,0
11000014,21000136,C-C00136,7917667966917092000,4485673911998346.5,-9292382186719576000,7912346487275205000,7923815420997043000,-30113170164093030,48535303697052030,-9298479236148238000,-9285267354698981000,None,0
11000014,21000137,C-C00137,7928898577037087000,4700424201351681,-9330352976042002000,7921657297128395000,7937408667121499000,-33957502099565224,64666947765067600,-9336339518793044000,-9325707155711777000,None,0
11000014,21000138,C-C00138,7929729161739919000,36174358201225704,-9311027405129624000,7927062038013385000,7933998502849450000,-10949432467673032,66220204239363360,-9313342530486964000,-9308422801423528000,None,0
11000014,21000139,C-C00139,7921063064948935000,34874248449346010,-9286484363760351000,7913837630128594000,7928845301600594000,12759891874061932,67959946724044240,-9290812823336671000,-9280914548566470000,None,0
11000014,21000140,C-C00140,7894394946239835000,27022474363733380,-9335010719101338000,7887220881366585000,7901894905089700000,-33082472260488090,72216100265426140,-9348321665899680000,-9325581649854243000,None,0
11000014,21000141,C-C00141,7893287292990094000,18166828545154080,-9290998634713000000,7889821783918055000,7900499157679841000,-17107337285635740,63768831018173660,-9306689166856390000,-9275999053002736000,None,0
11000014,21000142,C-C00142,7901821373200100000,16810669608009952,-9296273513035766000,7897822229655535000,7913859342232117000,-34538277223657080,66158936547282160,-9309895423005833000,-9276110830799774000,None,0
11000014,21000143,C-C00143,7912854939553215000,7684485112803709,-9285136057464211000,7905206752758910000,7916187397759365000,-21652859776667264,43096689576802480,-9294363416831570000,-9279890934880014000,None,0
11000015,21000144,C-C00144,7981196575239122000,16537065285076314,-9432612892517472000,7973611655005209000,7990885193799475000,-18351621359578530,49421948925161310,-9445512714807884000,-9419991478003710000,None,0
11000015,21000145,C-C00145,7970262379789987000,40858646323680250,-9410344807644942000,7963507536071703000,7975168671329120000,7535612998083172,72777890691316780,-9421002667979320000,-9400602716188266000,None,0
11000015,21000146,C-C00146,7946667890794040000,45564163130318880,-9473496144508365000,7939849795970446000,7950684486344283000,518596534774512,66541741943854580,-9481837788089661000,-9467277037778692000,None,0
11000015,21000147,C-C00147,8000716511122964000,26643730988915548,-9474617413327407000,7979451384746041000,8020103109316541000,-11831628812081104,62983976951934020,-9483675346157330000,-9464642462877247000,None,0
11000015,21000148,C-C00148,8002267814869702000,11493583912858758,-9486230965758830000,7990766394995385000,8009770320843902000,-28669396990410948,67791336064826030,-9489092164687985000,-9483380128381723000,None,0
11000015,21000149,C-C00149,7933392866278452000,27698853504751490,-9419774333095588000,7915817680780365000,7947468560325062000,-4037558951449592,56902286418722610,-9432890133505098000,-9400720503461394000,None,0
11000015,21000150,C-C00150,8019142075857905000,22037998707259532,-9434797024475746000,8015266096269313000,8024018907788315000,-22473996102132332,65054666837602900,-9446217622158635000,-9427995473543555000,None,0
11000015,21000151,C-C00151,7941099291871179000,11785152331566710,-9472930271286034000,7930608988538483000,7953451500076922000,-25398296277844490,62190753412250380,-9483737991197813000,-9465693726176320000,None,0
11000015,21000152,C-C00152,7973727051287086000,32181398089341220,-9452000379132123000,7962161793195818000,7987168608880815000,-31263958154736852,72642969815726060,-9460259920250513000,-9446887633925552000,None,0
11000016,21000153,D-C00153,7974116958160411000,33033933346931708,-9649824098567640000,7965744450440782000,7982613086289223000,-20001796683732170,61965423991199090,-9660449193011296000,-9645602850930910000,None,0
11000016,21000154,D-C00154,7910643752442658000,19378559503890604,-9670623020305766000,7905797648605800000,7917288801388847000,-24776850600982584,54820490563167380,-9682222085630820000,-9661523266768163000,None,0
11000016,21000155,D-C00155,7974580881226418000,23310890355387412,-9583751490161002000,7965397234813246000,7987078510575686000,-23117269897443570,61555935282014300,-9596953757024575000,-9572158645100470000,None,0
11000016,21000156,D-C00156,7958309054582942000,20816719600876996,-9672319732155540000,7948219658675441000,7973005796203327000,-21158713817995384,57107719879673340,-9683908024083830000,-9663159738598015000,None,0
11000016,21000157,D-C00157,7983185021559416000,32638701969876140,-9625904851517018000,7969842259973513000,7993941002375973000,3348648847415524,53674674328694540,-9633010451543874000,-9609929506204297000,None,0
11000016,21000158,D-C00158,7908206022200801000,10054028549848494,-9618832696898075000,7900495493530948000,7914323373874076000,-15871289758264800,56098904364509230,-9626344054299804000,-9608570849341002000,None,0
11000016,21000159,D-C00159,7955692754242187000,5904524844961161,-9637355728424577000,7947679072076494000,7963520357126965000,-32291534430497760,67122232489986460,-9655636869213501000,-9622949517137936000,None,0
11000016,21000160,D-C00160,7965336188884602000,26621570586751920,-9674900996518382000,7961004195468056000,7970457098528265000,-25205696484724732,60269422127885150,-9683088340398172000,-9666154889807327000,None,0
11000016,21000161,D-C00161,7923638260002947000,-4472993090222704,-9675749536650609000,7916544504198405000,7931322787074508000,-32633692215229350,60748508546204800,-9678815206506457000,-9672737459969325000,None,0
11000017,21000162,D-C00162,7738239144501024000,26954625516189812,-9788130126652652000,7730826078449028000,7741668588419873000,-3645370965824092,52854905523565580,-9798610238165492000,-9777636419810040000,None,0
11000017,21000163,D-C00163,7745546684434894000,11297852385293310,-9784227813333105000,7738429029134440000,7756037585460003000,-29090195527498540,63282952127047280,-9798659438745930000,-9764125316117279000,None,0
11000017,21000164,D-C00164,7773050394263343000,9158676996474686,-9776935687373933000,7764597730566028000,7780380802462524000,-13029293554533052,68894014969151360,-9789133979111893000,-9762813583833194000,None,0
11000017,21000165,D-C00165,7751100078163146000,-4568672167756197,-9773541654131597000,7745827820028617000,7762019634339000000,-33853713872078820,39035326561782700,-9784689405289413000,-9758321132559833000,None,0
11000018,21000166,D-C00166,7601666061081243000,-717779812581810,-9675958871891192000,7588973735749112000,7614758242385095000,-33285747918720668,28734363971517660,-9682901793302188000,-9668093440750893000,None,0
11000018,21000167,D-C00167,7586056272667368000,8640133016558989,-9717523212962499000,7573890121835873000,7593160495073788000,-25401914017202230,43100257870174940,-9729782703474508000,-9710235078114705000,None,0
11000018,21000168,D-C00168,7514802224025310000,25588730413548600,-9736834978486997000,7506459215470519000,7522678585712668000,-29012452081728256,56824914093936270,-9742961649074958000,-9729648588276330000,None,0
11000018,21000169,D-C00169,7549767539340654000,8760516834627598,-9673956031300364000,7537957808756102000,7560798133156482000,-31014852895206810,62301554636617980,-9678590044027679000,-9669754164353518000,None,0
11000018,21000170,D-C00170,7570669655961019000,9778988788567766,-9695408487727028000,7562794311582491000,7576877722237042000,-28002590169038036,61942873208380080,-9707025613508176000,-9681338791821664000,None,0
11000018,21000171,D-C00171,7549602842772792000,11659164339948266,-9702996055200846000,7532586277296746000,7564520488931797000,-34203637839034944,51182247636992940,-9712845870284753000,-9692507878952913000,None,0
11000018,21000172,D-C00172,7606411888827719000,19419373863561870,-9733454667359164000,7597326084960608000,7620458848652439000,-6706097634829096,44130249168175420,-9740214478259749000,-9726381747256064000,None,0
11000019,21000173,D-C00173,7412175782027765000,5659568613952557,-9598004725385048000,7408904873918986000,7415479171729149000,-22832798861280310,47447312258314540,-9607434100469948000,-9588227856418280000,None,0
11000019,21000174,D-C00174,7462392348652667000,15917663894328796,-9563520965219572000,7448549099530068000,7477379537769912000,-31750088492503110,62791644468328590,-9573445188461620000,-9557914603161082000,None,0
11000019,21000175,D-C00175,7461559134115346000,40400877448892570,-9587496152027410000,7446234417051476000,7474740833143024000,-5679945754837128,71649263688491230,-9596048879178138000,-9578290324833987000,None,0
11000019,21000176,D-C00176,7421417300026266000,17761358230038248,-9552978436462354000,7408771634525713000,7432585303843565000,-16839345115497708,56771544908564100,-9556024545154085000,-9551414629481292000,None,0
11000019,21000177,D-C00177,7440458887081009000,-10960841330972032,-9533654457825430000,7433520479873048000,7446240893796652000,-34483082753542892,8829189850053060,-9549653595626248000,-9519846422206927000,None,0
11000019,21000178,D-C00178,7481480654427196000,33615812202944516,-9543963102681570000,7475740174620510000,7488915095833456000,4349718460738908,72489029604644940,-9553892170119424000,-9537532122770145000,None,0
11000019,21000179,D-C00179,7475579762859398000,35619211224133364,-9537201403072800000,7472672922922951000,7477376591736080000,-23444695439106216,66897421875288370,-9539758865911294000,-9530689402768396000,None,0
11000019,21000180,D-C00180,7473045696579488000,26717130158466452,-9579326279080370000,7467845506887243000,7481825371173747000,-18063439866560256,71903223941388430,-9585004842174368000,-9571032733873234000,None,0
11000019,21000181,D-C00181,7432218278655241000,14025752644913654,-9553660092933605000,7424502036097289000,7440699115680902000,-11098281198040124,61941387720464860,-9567975391119331000,-9539980243069557000,None,0
11000019,21000182,D-C00182,7449743974052643000,40743455198205760,-9595688821161388000,7444760960778408000,7458373691204313000,-13650400438547576,70779607096945780,-9603929006852858000,-9588122575432850000,None,0
11000019,21000183,D-C00183,7437357483276838000,24758595800829630,-9584089824077763000,7429123516023192000,7444748562143689000,-25819062587193452,64671755019214450,-9594793386218052000,-9573731544374018000,None,0
11000019,21000184,D-C00184,7447350901296315000,16501241283879998,-9545142465757284000,7441731831630800000,7453596722389224000,-29481657284627504,61991193782958480,-9549289163374254000,-9538731279626613000,None,0
11000019,21000185,D-C00185,7451275385319548000,32245379408648384,-9591142977882110000,7449210553895866000,7455067729338909000,1874523268217204,55833586243295100,-9598956749593606000,-9584347685071303000,None,0
11000019,21000186,D-C00186,7403112433665924000,22494454840739304,-9532031256847600000,7397785049261535000,7408825631837829000,-27782480286272810,67471820876829280,-9541382761919828000,-9522036171740858000,None,0
11000020,21000187,D-C00187,7398541029026295000,15803159542155776,-9303953191339164000,7386584076928223000,7409004336108226000,-28796083026194796,68187418335934080,-9310537680992406000,-9296709936057412000,None,0
11000020,21000188,D-C00188,7413956837226345000,9160685206262752,-9221574053498479000,7406179113031826000,7420683745615999000,-28775572630703520,57676959832686820,-9233378351583530000,-9213818045342066000,None,0
11000020,21000189,D-C00189,7379417909435022000,10377175776738116,-9222481762142552000,7373696590967708000,7387445848300013000,-34192939032992910,54663764058265810,-9229094103427176000,-9213343220392058000,None,0
11000020,21000190,D-C00190,7357867789626900000,18939795051913652,-9255099603865113000,7352802506250934000,7361933684371666000,-31244619854992144,66877452474094960,-9270844134806663000,-9240287229165849000,None,0
11000020,21000191,D-C00191,7352598081520185000,26078756693363410,-9235116201375541000,7349286869737760000,7357915725264532000,-22646718157377588,68113399101536540,-9246476350723992000,-9227953252027103000,None,0
11000020,21000192,D-C00192,7400775603309510000,27405819234292004,-9254428164117344000,7393691138182084000,7411966479076872000,-19183136673448840,52849576099734560,-9269367357133326000,-9233453041157420000,None,0
11000020,21000193,D-C00193,7371288770920832000,8419636794155445,-9295022709172582000,7366035493431180000,7379733428792136000,-33253275460111576,71826990581028590,-9299392923843030000,-9289151918488465000,None,0
11000020,21000194,D-C00194,7420564267371618000,11814463376186806,-9280010912895498000,7402348639761032000,7435308871357805000,-33455034808261452,49732759912983300,-9286107784992303000,-9275121158773990000,None,0
11000021,21000195,D-C00195,7590551420423689000,23257443548065310,-9100755597328695000,7582591732008677000,7601842296795639000,-24562218730999080,63966145598937840,-9109854859441141000,-9082286496743644000,None,0
11000021,21000196,D-C00196,7549822995365536000,14186905368681562,-9178382427707526000,7543294032575024000,7557638064701114000,-18677176738620144,34463439421199308,-9187257047387529000,-9172571526735099000,None,0
11000021,21000197,D-C00197,7589359871573182000,-9642654226075590,-9133368092122592000,7585067373464629000,7593080684633261000,-31945500331514830,32889583398041852,-9146660369872394000,-9120626912211622000,None,0
11000021,21000198,D-C00198,7615440350514981000,28753455206275436,-9147926949686220000,7605514746287814000,7621958518935709000,-6376686874506560,48952582533369950,-9152526526561581000,-9145026658910515000,None,0
11000021,21000199,D-C00199,7527374452441920000,28398547002728256,-9162225419499869000,7523771282862463000,7536481353153433000,-667159355467640,47798877380191340,-9165457624742391000,-9153596642725930000,None,0
11000021,21000200,D-C00200,7530176629872214000,36793538934034840,-9088606603214987000,7524663193838124000,7543241651415096000,-25946479519978030,64401000901756340,-9096703680009682000,-9081699582829612000,None,0
11000021,21000201,D-C00201,7557184523145971000,23901207273369948,-9149811704514018000,7553303512816474000,7558795010473748000,-28379683776226236,53013263745981490,-9153640458250533000,-9143835337220667000,None,0
11000021,21000202,D-C00202,7539116833587854000,29177424103525570,-9102446285581268000,7529281965945187000,7549055829946803000,-25576149420790970,67143351296992100,-9116300246962383000,-9094876238354893000,None,0
11000021,21000203,D-C00203,7593883408788582000,26728670649440412,-9092660176067826000,7585982509013014000,7602320424509322000,-908223995005088,65344672259991010,-9096251544993756000,-9088408341818672000,None,0
11000021,21000204,D-C00204,7631014738208637000,17607106927574592,-9099570268193971000,7621148348776760000,7642641626630607000,-27316495548084068,44852088116194100,-9102139441783155000,-9097526353501167000,None,0
11000021,21000205,D-C00205,7536558259310586000,7945254398191615,-9170784098115946000,7525953087138138000,7543553716397531000,-25445153301457476,58440610607054640,-9179350383050051000,-9166355385373639000,None,0
11000021,21000206,D-C00206,7546120033831491000,9776504778601082,-9093534572978086000,7539858438772540000,7552024458943943000,-34756291600625704,70254911049214460,-9103520337129612000,-9082427290633770000,None,0
11000021,21000207,D-C00207,7633107279682003000,12825382583165238,-9070313829212604000,7622514830058633000,7641352576837026000,-31364664717664330,46818030221068290,-9078863399319550000,-9061784051088669000,None,0
11000021,21000208,D-C00208,7611800024873088000,11930780956982584,-9108593766235209000,7605076321405558000,7618991862654330000,-29315529817849908,72767055143280940,-9113812131921307000,-9104692145918724000,None,0
11000021,21000209,D-C00209,7583571884843471000,4451008553224682.5,-9124424041511264000,7569766623549878000,7593287359471633000,-31512333370648650,32252192921994756,-9126711237219875000,-9121067297736553000,None,0
11000021,21000210,D-C00210,7561065385345492000,8690436878332142,-9137404319607857000,7550628579608223000,7569124869304058000,-23345569942932516,62632588731226900,-9150176624286570000,-9124400982669593000,None,0
11000021,21000211,D-C00211,7612427557011223000,51625445289078690,-9135593330826663000,7610284876970527000,7617370314274467000,20665555249401876,70405289141396420,-9147261752916042000,-9128385227960111000,None,0
11000021,21000212,D-C00212,7553441410651996000,11348285765189482,-9084891977648938000,7544114430390353000,7557219152876602000,-31941197627213750,60772515500740640,-9098734443770273000,-9075326247952849000,None,0
11000022,21000213,D-C00213,7958447416037880000,21184454202966236,-9173445105353203000,7952012939350830000,7966434446114022000,-23029462261007850,65402984086131660,-9177499153458858000,-9169107344336177000,None,0
11000022,21000214,D-C00214,7952165245368440000,15107469915207888,-9236726330931063000,7945048213342306000,7956009880683744000,-32372452559518064,72771883129602320,-9242401003916874000,-9231385796106520000,None,0
11000022,21000215,D-C00215,7976860288890687000,2565158335793365.5,-9171005185455649000,7972209737149078000,7988020129380396000,-25435360386025010,26864479302179084,-9185433046510450000,-9160382436046587000,None,0
11000022,21000216,D-C00216,7955356348068949000,18088964044568052,-9189450876517328000,7942923436133735000,7965450136119160000,-9843846189612036,54013478470848660,-9196469867846124000,-9183730488566444000,None,0
11000022,21000217,D-C00217,7916731587082293000,21228116179280444,-9254081089014934000,7904518037447697000,7931734527268161000,-6361537176804512,39425740114222640,-9264034787551865000,-9248173999054051000,None,0
11000022,21000218,D-C00218,7994335022768016000,13936442243750594,-9203345504000663000,7983994546683719000,8007256312922794000,-27677687226007308,37439389065975200,-9208662968293833000,-9195991897286762000,None,0
11000022,21000219,D-C00219,8032813437456467000,9502033641370260,-9186026427295073000,8022429265762475000,8041517535930086000,-30089120389835916,69094199575617660,-9191388594292761000,-9180324072211117000,None,0
11000022,21000220,D-C00220,8003028705230902000,5790342409219952,-9197346948831160000,7993371822429244000,8015038635721121000,-29707317416492040,40837859323498700,-9204844329250938000,-9186791737336720000,None,0
11000022,21000221,D-C00221,8009745001957548000,8727761074546629,-9264647230494630000,8001418709164445000,8016339366993443000,-18855487696171476,40133647693537040,-9276349793881690000,-9255698246072828000,None,0
11000022,21000222,D-C00222,8002132647293268000,2197653200366503.2,-9225278768103070000,7996863610712343000,8013634159177459000,-21564428920021100,28420815684069804,-9231312987600603000,-9214142523961181000,None,0
11000022,21000223,D-C00223,7927651753224144000,4605176328188179,-9205582051268131000,7913890053787738000,7934731932365787000,-32840117607823940,53867086277269180,-9211070528528485000,-9198092591048059000,None,0
11000022,21000224,D-C00224,8012341320165669000,24598794530141864,-9191579609439148000,8009267347675966000,8017292727664604000,-23961952802692170,60135117896439820,-9197514115630951000,-9182806554919443000,None,0
11000022,21000225,D-C00225,8037159433299957000,2173541898905367.2,-9209874803510444000,8028814086500407000,8045785190219681000,-14585021725705316,27854505242537692,-9219675011626986000,-9201060607606703000,None,0
11000022,21000226,D-C00226,7939692184097205000,36403076261902920,-9251515355832990000,7935934230071812000,7949402820577323000,-9154304957588476,69053524304144450,-9261857059245281000,-9242676403228512000,None,0
11000023,21000227,D-C00227,8113506941779232000,21212819197800908,-9704326806419818000,8108715221752203000,8116921986067602000,-24787918269054930,44899879744227380,-9710565191834980000,-9698093671777014000,None,0
11000023,21000228,D-C00228,8130941130471002000,10060370319571098,-9736224487263906000,8122494163286111000,8140469142054282000,-26043059125197804,35628474532067628,-9743566316855878000,-9727665369085424000,None,0
11000023,21000229,D-C00229,8062703251622872000,44176585520902040,-9685330523352242000,8054620917888222000,8077065986606672000,-23251071938394704,67378174146421860,-9690830934121769000,-9679015045458414000,None,0
11000023,21000230,D-C00230,8050410327389307000,18074589025734920,-9697441690609460000,8042271360378602000,8054774746873951000,-17859193510848064,57804516820597230,-9707045897848630000,-9689228410449600000,None,0
11000023,21000231,D-C00231,8064057558638002000,2168344983621705.2,-9741727507073829000,8059097968113775000,8067878479079235000,-18066327562299750,25941529426103828,-9743720262939052000,-9739517990536780000,None,0
11000024,21000232,E-C00232,7194068276803226000,14814697349906346,-9287266584365806000,7185027386784890000,7201586935181728000,-21110897441869970,66531791504054780,-9292988695519734000,-9279921848840920000,None,0
11000024,21000233,E-C00233,7109546491332081000,29107051825959530,-9372355596144593000,7098972943471226000,7126547636637918000,-29508215652003956,70849392851421630,-9388080053557778000,-9355404536090368000,None,0
11000024,21000234,E-C00234,7153086995578015000,20483233343962124,-9318442544160666000,7145984518555592000,7160973789794886000,5587251074433308,47668844378293020,-9330156868645466000,-9310570471845513000,None,0
11000024,21000235,E-C00235,7221007494020913000,-13896707334990572,-9371745884316946000,7215854756962938000,7223422232701566000,-31999356296297464,4583367507657108,-9379650936775125000,-9364721805355016000,None,0
11000024,21000236,E-C00236,7131551052771701000,350826582803551.3,-9327736057040703000,7123045638267846000,7136924822299397000,-28425780034451444,25216372075184516,-9344681421659116000,-9314721300566202000,None,0
11000024,21000237,E-C00237,7184027751822587000,14304235571463248,-9327203218614047000,7177648899697471000,7189985306083957000,-32895184020366092,70297890754596720,-9345123958224208000,-9315361503306914000,None,0
11000024,21000238,E-C00238,7222202035918486000,23991635348321416,-9340509360389157000,7214036500880387000,7229287510512538000,-14010254263725860,58536726022400380,-9350952877418746000,-9328628754144815000,None,0
11000024,21000239,E-C00239,7156073425152230000,27293264209232570,-9408359261604696000,7142055474087016000,7166233954323166000,-27826277983868444,70032619971011140,-9414566433261918000,-9401671718441020000,None,0
11000024,21000240,E-C00240,7164453399162636000,32339544930269650,-9378089399092617000,7149362734752503000,7181306789967922000,-17200448844825808,66553612594648320,-9389063821325468000,-9367528997833404000,None,0
11000024,21000241,E-C00241,7158085850659316000,5018553030454475,-9327748337090169000,7144757819965420000,7168923259431776000,-32847936549165770,56840234066543980,-9340719325049223000,-9316198210247182000,None,0
11000024,21000242,E-C00242,7197483768292597000,29489197253807064,-9399472554433186000,7191954912159080000,7204165488113905000,-30401761983490700,63040341158443180,-9407533673707830000,-9395141176562983000,None,0
11000025,21000243,E-C00243,7325752686812144000,29040689924013644,-9145196340370960000,7322333641190028000,7327648803161892000,-15384809784673672,69060388360682160,-9151626799417968000,-9133537089457738000,None,0
11000025,21000244,E-C00244,7341192432546255000,6894203256178346,-9110520828573565000,7331814728550516000,7354366602344596000,-34965547512333160,55335952108806610,-9116860212115338000,-9101207882426530000,None,0
11000025,21000245,E-C00245,7341020956237274000,20583313412590784,-9094729379480854000,7317524355425919000,7352734108443747000,-32978829208422436,67688726609549180,-9104033665880124000,-9086871314735479000,None,0
11000025,21000246,E-C00246,7320492577372274000,28386331322462724,-9113810754622305000,7311622696273555000,7329462362866772000,-16683200416656484,66750850672182500,-9125092078174820000,-9100463824226311000,None,0
11000025,21000247,E-C00247,7318271370819708000,13131542669101590,-9119829156948062000,7311567688107999000,7331989028361417000,-23001869744653916,40460071514756720,-9123916549753030000,-9116449634358435000,None,0
11000025,21000248,E-C00248,7315115275081329000,21600756717428308,-9102497084675770000,7301736965812474000,7325663444137797000,-8089697303375380,69932185486500140,-9113783815259136000,-9095122356430919000,None,0
11000025,21000249,E-C00249,7341313067227823000,17838861269356372,-9084171626858704000,7336063798858093000,7348285671337717000,-25332730750762292,45661868129510290,-9094098930433321000,-9077346988453783000,None,0
11000025,21000250,E-C00250,7365724304858855000,31492595499302308,-9102794610810503000,7357539954472066000,7370223309555971000,-6185654443821816,71326792584354980,-9110067079326663000,-9097276912846308000,None,0
11000025,21000251,E-C00251,7345252249062449000,12481449276109716,-9103499537762003000,7340208255747481000,7347613624370993000,-17941123550702212,66373345885232400,-9110964568557173000,-9093143535694370000,None,0
11000025,21000252,E-C00252,7294089677251600000,15698022713070002,-9092616805887169000,7282170236820940000,7306766388964388000,-27218191106260916,64729499647194990,-9104143082991554000,-9083128143741582000,None,0
11000025,21000253,E-C00253,7370887530396522000,11697291769879010,-9090643694153091000,7352021073231832000,7382704461804998000,-24215301933330650,46226167801106880,-9097525449051564000,-9084257531523013000,None,0
11000025,21000254,E-C00254,7346417597273830000,10290312095177244,-9135958182703837000,7328648199378763000,7364351178687176000,-24008345435635256,41019977722314780,-9149796479907610000,-9122597666562643000,None,0
11000025,21000255,E-C00255,7327152510627614000,32669655645505664,-9138654602827743000,7318749188497504000,7331917145727488000,-8509812230891824,59512169915007810,-9141042021336263000,-9134052494521160000,None,0
11000026,21000256,E-C00256,7700821587245203000,21606810819862676,-9025643089315123000,7693349177303769000,7713072340885249000,-34871337850678050,68883454662067090,-9029392804361322000,-9021254616091686000,None,0
11000026,21000257,E-C00257,7677747370574933000,9914671959419634,-8969782592270415000,7672311342803504000,7684912469976616000,-27985867285820468,50790126215201440,-8979294292853490000,-8961958286764152000,None,0
11000026,21000258,E-C00258,7710652596529011000,8580111999160542,-8938053186810560000,7701246798132733000,7719760401862112000,-29218158173284148,67864959982336140,-8943569200612829000,-8932011937460974000,None,0
11000026,21000259,E-C00259,7758831576461605000,4007561673711841,-8988513133315611000,7742337602078177000,7766573174055212000,-34136244467063276,53970848903280980,-9002289059319234000,-8979325751462427000,None,0
11000026,21000260,E-C00260,7707349820211874000,39960863837085060,-8923212109580557000,7689869829575202000,7717879794838663000,13736697965914660,71658490459941970,-8936538091968359000,-8909236221890045000,None,0
11000026,21000261,E-C00261,7705331650088037000,27440310842877356,-9021184439449653000,7693110937181103000,7722313765138068000,-14435572766255960,68258438734072900,-9026738089083120000,-9011043109460662000,None,0
11000026,21000262,E-C00262,7743600365367429000,28929443557890644,-8938009106222244000,7731750132903962000,7749347201179116000,-18320870826032560,71758280339481360,-8942878012991728000,-8929468896609555000,None,0
11000026,21000263,E-C00263,7661990046583821000,25929515222989348,-9033630708889347000,7649238994565089000,7668771591268174000,-14652488990560576,65154763734041790,-9049381865549041000,-9018552921043473000,None,0
11000026,21000264,E-C00264,7721063629788594000,-21435457266575412,-9017611980166901000,7716922503094159000,7725432471829390000,-30632223948013340,-11570213409776444,-9023940180420076000,-9008944561239767000,None,0
11000027,21000265,E-C00265,8228784500381078000,9664776869298276,-9276218409509464000,8211697609160461000,8239096461438874000,-33054888729749760,55080244781162400,-9286754656405604000,-9271012647920294000,None,0
11000027,21000266,E-C00266,8128353204322543000,18161412653597524,-9299895674900031000,8126246146924070000,8132521403009395000,-3325930122501652,50920661558190850,-9307812585489574000,-9292112597229674000,None,0
11000027,21000267,E-C00267,8136337502521535000,15822675638285120,-9326501163542127000,8124186352698949000,8150170006290314000,-33728385768627860,67005817163429940,-9337540076685226000,-9318406698572116000,None,0
11000027,21000268,E-C00268,8230245765685671000,23401176919502690,-9330057728880423000,8213110363745265000,8238646279477005000,-32421271007479236,70117715156311040,-9337331628047194000,-9318613583238531000,None,0
11000027,21000269,E-C00269,8191385311505164000,8088456652337010,-9299735509421597000,8177614649061791000,8201226542071476000,-27321170879338200,62242248720277780,-9312688116116466000,-9292388840838760000,None,0
11000027,21000270,E-C00270,8161629522325265000,24083731564323076,-9322133215928359000,8150310162416553000,8167768643201059000,-3863696526206700,52889301154907860,-9328695670201678000,-9316661146509290000,None,0
11000027,21000271,E-C00271,8147487271817061000,12863303666644854,-9282641912644385000,8140646591685588000,8153940284155308000,-33698108159576664,51731752367007260,-9287486141482355000,-9277930298483028000,None,0
